threshold,precision,recall,npv,f1,f2,fp,fn
0.594040404040404,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.598989898989899,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6039393939393939,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6088888888888889,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6138383838383838,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6187878787878788,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6237373737373737,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6286868686868686,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6336363636363637,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6385858585858586,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6435353535353535,1.0,0.8152173913043478,0.9966731898238748,0.8982035928143712,0.8465011286681715,0,17
0.6484848484848484,1.0,0.782608695652174,0.9960884021122629,0.8780487804878049,0.8181818181818182,0,20
0.6534343434343434,1.0,0.782608695652174,0.9960884021122629,0.8780487804878049,0.8181818181818182,0,20
0.6583838383838384,1.0,0.782608695652174,0.9960884021122629,0.8780487804878049,0.8181818181818182,0,20
0.6633333333333333,1.0,0.7608695652173914,0.9956989247311828,0.8641975308641975,0.7990867579908676,0,22
0.6682828282828283,1.0,0.7391304347826086,0.9953097518076999,0.85,0.7798165137614679,0,24
0.6732323232323232,1.0,0.7391304347826086,0.9953097518076999,0.85,0.7798165137614679,0,24
0.6781818181818181,1.0,0.7282608695652174,0.995115279406018,0.8427672955974843,0.7701149425287356,0,25
0.6831313131313131,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.6880808080808081,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.693030303030303,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.6979797979797979,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.702929292929293,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.7078787878787879,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.7128282828282828,1.0,0.717391304347826,0.994920882984958,0.8354430379746836,0.7603686635944701,0,26
0.7177777777777777,1.0,0.6956521739130435,0.9945323179066589,0.8205128205128205,0.7407407407407407,0,28
0.7227272727272727,1.0,0.6956521739130435,0.9945323179066589,0.8205128205128205,0.7407407407407407,0,28
0.7276767676767677,1.0,0.6956521739130435,0.9945323179066589,0.8205128205128205,0.7407407407407407,0,28
0.7326262626262626,1.0,0.6847826086956522,0.9943381491604841,0.8129032258064516,0.7308584686774942,0,29
0.7375757575757576,1.0,0.6847826086956522,0.9943381491604841,0.8129032258064516,0.7308584686774942,0,29
0.7425252525252525,1.0,0.6847826086956522,0.9943381491604841,0.8129032258064516,0.7308584686774942,0,29
