threshold,precision,recall,npv,f1,f2,fp,fn
0.7524242424242424,1.0,0.40217391304347827,0.9893162393162394,0.5736434108527132,0.4567901234567901,0,55
0.7573737373737374,1.0,0.40217391304347827,0.9893162393162394,0.5736434108527132,0.4567901234567901,0,55
0.7623232323232323,1.0,0.40217391304347827,0.9893162393162394,0.5736434108527132,0.4567901234567901,0,55
0.7672727272727272,1.0,0.40217391304347827,0.9893162393162394,0.5736434108527132,0.4567901234567901,0,55
0.7722222222222221,1.0,0.391304347826087,0.9891241017673335,0.5625,0.44554455445544555,0,56
0.7771717171717172,1.0,0.391304347826087,0.9891241017673335,0.5625,0.44554455445544555,0,56
0.7821212121212121,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.787070707070707,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.792020202020202,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.796969696969697,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.8019191919191919,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.8068686868686868,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.8118181818181818,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.8167676767676767,1.0,0.358695652173913,0.9885481366459627,0.528,0.4114713216957606,0,59
0.8217171717171717,1.0,0.34782608695652173,0.9883562973025423,0.5161290322580645,0.4,0,60
0.8266666666666667,1.0,0.33695652173913043,0.9881645324020178,0.5040650406504065,0.38847117794486213,0,61
0.8316161616161616,1.0,0.32608695652173914,0.9879728419010669,0.4918032786885246,0.3768844221105528,0,62
0.8365656565656565,1.0,0.31521739130434784,0.9877812257564003,0.4793388429752066,0.36523929471032746,0,63
0.8415151515151514,1.0,0.31521739130434784,0.9877812257564003,0.4793388429752066,0.36523929471032746,0,63
0.8464646464646465,1.0,0.31521739130434784,0.9877812257564003,0.4793388429752066,0.36523929471032746,0,63
0.8514141414141414,1.0,0.30434782608695654,0.9875896839247624,0.4666666666666667,0.35353535353535354,0,64
0.8563636363636363,1.0,0.30434782608695654,0.9875896839247624,0.4666666666666667,0.35353535353535354,0,64
0.8613131313131313,1.0,0.29347826086956524,0.9873982163629313,0.453781512605042,0.34177215189873417,0,65
0.8662626262626262,1.0,0.2826086956521739,0.9872068230277186,0.4406779661016949,0.3299492385786802,0,66
0.8712121212121212,1.0,0.2717391304347826,0.987015503875969,0.42735042735042733,0.31806615776081426,0,67
0.8761616161616161,1.0,0.2717391304347826,0.987015503875969,0.42735042735042733,0.31806615776081426,0,67
0.8811111111111111,1.0,0.25,0.9866330879504068,0.4,0.29411764705882354,0,69
0.886060606060606,1.0,0.25,0.9866330879504068,0.4,0.29411764705882354,0,69
0.891010101010101,1.0,0.25,0.9866330879504068,0.4,0.29411764705882354,0,69
0.895959595959596,1.0,0.22826086956521738,0.9862509682416731,0.37168141592920356,0.2699228791773779,0,71
0.9009090909090909,1.0,0.21739130434782608,0.9860600193610842,0.35714285714285715,0.25773195876288657,0,72
0.9058585858585858,1.0,0.21739130434782608,0.9860600193610842,0.35714285714285715,0.25773195876288657,0,72
0.9108080808080807,1.0,0.21739130434782608,0.9860600193610842,0.35714285714285715,0.25773195876288657,0,72
0.9157575757575758,1.0,0.21739130434782608,0.9860600193610842,0.35714285714285715,0.25773195876288657,0,72
0.9207070707070707,1.0,0.20652173913043478,0.9858691444057298,0.34234234234234234,0.2454780361757106,0,73
0.9256565656565656,1.0,0.1956521739130435,0.9856783433326882,0.32727272727272727,0.23316062176165803,0,74
0.9306060606060605,1.0,0.1956521739130435,0.9856783433326882,0.32727272727272727,0.23316062176165803,0,74
0.9355555555555555,1.0,0.1956521739130435,0.9856783433326882,0.32727272727272727,0.23316062176165803,0,74
0.9405050505050505,1.0,0.18478260869565216,0.9854876160990712,0.3119266055045872,0.22077922077922077,0,75
0.9454545454545454,1.0,0.17391304347826086,0.9852969626620236,0.2962962962962963,0.20833333333333334,0,76
0.9504040404040404,1.0,0.15217391304347827,0.9849158770063817,0.2641509433962264,0.18324607329842932,0,78
0.9553535353535353,1.0,0.15217391304347827,0.9849158770063817,0.2641509433962264,0.18324607329842932,0,78
0.9603030303030302,1.0,0.14130434782608695,0.9847254447022429,0.24761904761904763,0.17060367454068243,0,79
0.9652525252525253,1.0,0.14130434782608695,0.9847254447022429,0.24761904761904763,0.17060367454068243,0,79
0.9702020202020202,1.0,0.14130434782608695,0.9847254447022429,0.24761904761904763,0.17060367454068243,0,79
